,Conversion Factor,CTD CUSIP,Futures Ticker,CTD Price,CTD ID,Futures ID,CTD Coupon Frequency,CTD Maturity Date,CTD Day Count,CTD Issue Date,CTD Interest Accrual Start,CTD Coupon,CTD Settlement Year/Month
4-Jan-2013,0.969861,EJ341690,IKH13,112.71,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
7-Jan-2013,0.969861,EJ341690,IKH13,112.07,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
8-Jan-2013,0.969861,EJ341690,IKH13,112.59,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
9-Jan-2013,0.969861,EJ341690,IKH13,112.73,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
10-Jan-2013,0.969861,EJ341690,IKH13,113.61,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
11-Jan-2013,0.969861,EJ341690,IKH13,114.09,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
14-Jan-2013,0.969861,EJ341690,IKH13,113.51,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
15-Jan-2013,0.969861,EJ341690,IKH13,113.36,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
16-Jan-2013,0.969861,EJ341690,IKH13,113.48,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
17-Jan-2013,0.969861,EJ341690,IKH13,113.62,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
18-Jan-2013,0.969861,EJ341690,IKH13,113.8,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
21-Jan-2013,0.969861,EJ341690,IKH13,113.3,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
22-Jan-2013,0.969861,EJ341690,IKH13,113.49,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
23-Jan-2013,0.969861,EJ341690,IKH13,113.58,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
24-Jan-2013,0.969861,EJ341690,IKH13,113.98,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
25-Jan-2013,0.969861,EJ341690,IKH13,114.14,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
28-Jan-2013,0.969861,EJ341690,IKH13,113.58,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
29-Jan-2013,0.969861,EJ341690,IKH13,113.86,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
30-Jan-2013,0.969861,EJ341690,IKH13,112.95,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
31-Jan-2013,0.969861,EJ341690,IKH13,112.86,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
1-Feb-2013,0.969861,EJ341690,IKH13,112.57,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
4-Feb-2013,0.969861,EJ341690,IKH13,111.33,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
5-Feb-2013,0.969861,EJ341690,IKH13,111.45,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
6-Feb-2013,0.969861,EJ341690,IKH13,110.81,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
7-Feb-2013,0.969861,EJ341690,IKH13,110.61,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
8-Feb-2013,0.969861,EJ341690,IKH13,110.67,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
11-Feb-2013,0.969861,EJ341690,IKH13,110.32,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
12-Feb-2013,0.969861,EJ341690,IKH13,111.23,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
13-Feb-2013,0.969861,EJ341690,IKH13,112.26,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
14-Feb-2013,0.969861,EJ341690,IKH13,112.2,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
15-Feb-2013,0.969861,EJ341690,IKH13,112.4,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
18-Feb-2013,0.969861,EJ341690,IKH13,112.06,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
19-Feb-2013,0.969861,EJ341690,IKH13,112.15,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
20-Feb-2013,0.969861,EJ341690,IKH13,112.05,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
21-Feb-2013,0.969861,EJ341690,IKH13,111.54,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
22-Feb-2013,0.969861,EJ341690,IKH13,111.82,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
25-Feb-2013,0.969861,EJ341690,IKH13,112.52,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
26-Feb-2013,0.969861,EJ341690,IKH13,108.27,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
27-Feb-2013,0.969861,EJ341690,IKH13,108.89,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
28-Feb-2013,0.969861,EJ341690,IKH13,109.56,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
1-Mar-2013,0.969861,EJ341690,IKH13,109.14,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
4-Mar-2013,0.969861,EJ341690,IKH13,108.49,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
5-Mar-2013,0.969861,EJ341690,IKH13,109.59,EJ341690 Govt,IKH13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Mar-2016
8-Mar-2013,0.970461,EJ341690,IKM13,109.37,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
11-Mar-2013,0.970461,EJ341690,IKM13,108.94,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
12-Mar-2013,0.970461,EJ341690,IKM13,109.31,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
13-Mar-2013,0.970461,EJ341690,IKM13,108.74,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
14-Mar-2013,0.970461,EJ341690,IKM13,109.06,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
15-Mar-2013,0.970461,EJ341690,IKM13,109.37,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
18-Mar-2013,0.970461,EJ341690,IKM13,109.17,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
19-Mar-2013,0.970461,EJ341690,IKM13,108.51,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
20-Mar-2013,0.970461,EJ341690,IKM13,109.1,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
21-Mar-2013,0.970461,EJ341690,IKM13,109.62,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
22-Mar-2013,0.970461,EJ341690,IKM13,110.12,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
25-Mar-2013,0.970461,EJ341690,IKM13,109.74,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
26-Mar-2013,0.970461,EJ341690,IKM13,109.66,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
27-Mar-2013,0.970461,EJ341690,IKM13,108.29,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
28-Mar-2013,0.970461,EJ341690,IKM13,108.51,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
2-Apr-2013,0.970461,EJ341690,IKM13,109.27,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
3-Apr-2013,0.970461,EJ341690,IKM13,109.69,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
4-Apr-2013,0.970461,EJ341690,IKM13,109.87,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
5-Apr-2013,0.970461,EJ341690,IKM13,111.23,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
8-Apr-2013,0.970461,EJ341690,IKM13,111.91,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
9-Apr-2013,0.970461,EJ341690,IKM13,111.65,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
10-Apr-2013,0.970461,EJ341690,IKM13,112.11,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
11-Apr-2013,0.970461,EJ341690,IKM13,111.97,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
12-Apr-2013,0.970461,EJ341690,IKM13,111.94,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
15-Apr-2013,0.970461,EJ341690,IKM13,111.89,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
16-Apr-2013,0.970461,EJ341690,IKM13,112.18,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
17-Apr-2013,0.970461,EJ341690,IKM13,112.7,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
18-Apr-2013,0.970461,EJ341690,IKM13,112.74,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
19-Apr-2013,0.970461,EJ341690,IKM13,113,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
22-Apr-2013,0.970461,EJ341690,IKM13,114.14,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
23-Apr-2013,0.970461,EJ341690,IKM13,115.15,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
24-Apr-2013,0.970461,EJ341690,IKM13,114.95,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
25-Apr-2013,0.970461,EJ341690,IKM13,114.43,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
29-Apr-2013,0.970461,EJ341690,IKM13,115.72,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
30-Apr-2013,0.970461,EJ341690,IKM13,115.95,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
3-May-2013,0.970461,EJ341690,IKM13,116.64,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
21-May-2013,0.970461,EJ341690,IKM13,116.2,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
24-May-2013,0.970461,EJ341690,IKM13,114.15,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
29-May-2013,0.970461,EJ341690,IKM13,114.23,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
4-Jun-2013,0.970461,EJ341690,IKM13,114.87,EJ341690 Govt,IKM13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Jun-2016
7-Jun-2013,0.971039,EJ341690,IKU13,112.65,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
10-Jun-2013,0.971039,EJ341690,IKU13,112.05,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
11-Jun-2013,0.971039,EJ341690,IKU13,111.34,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
12-Jun-2013,0.971039,EJ341690,IKU13,111.37,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
13-Jun-2013,0.971039,EJ341690,IKU13,111.4,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
14-Jun-2013,0.971039,EJ341690,IKU13,112.02,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
17-Jun-2013,0.971039,EJ341690,IKU13,112.2,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
18-Jun-2013,0.971039,EJ341690,IKU13,112.03,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
19-Jun-2013,0.971039,EJ341690,IKU13,112.3,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
20-Jun-2013,0.971039,EJ341690,IKU13,109.52,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
21-Jun-2013,0.971039,EJ341690,IKU13,109.32,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
24-Jun-2013,0.971039,EJ341690,IKU13,107.51,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
25-Jun-2013,0.971039,EJ341690,IKU13,106.86,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
26-Jun-2013,0.971039,EJ341690,IKU13,108.35,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
27-Jun-2013,0.971039,EJ341690,IKU13,109.41,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
28-Jun-2013,0.971039,EJ341690,IKU13,109.67,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
1-Jul-2013,0.971039,EJ341690,IKU13,110.22,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
2-Jul-2013,0.971039,EJ341690,IKU13,110.74,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
3-Jul-2013,0.971039,EJ341690,IKU13,109.74,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
4-Jul-2013,0.971039,EJ341690,IKU13,110.58,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
5-Jul-2013,0.971039,EJ341690,IKU13,110.62,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
8-Jul-2013,0.971039,EJ341690,IKU13,110.99,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
9-Jul-2013,0.971039,EJ341690,IKU13,110.86,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
10-Jul-2013,0.971039,EJ341690,IKU13,110.46,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
11-Jul-2013,0.971039,EJ341690,IKU13,110.11,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
12-Jul-2013,0.971039,EJ341690,IKU13,110.2,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
15-Jul-2013,0.971039,EJ341690,IKU13,110.38,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
16-Jul-2013,0.971039,EJ341690,IKU13,110.33,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
17-Jul-2013,0.971039,EJ341690,IKU13,110.2,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
18-Jul-2013,0.971039,EJ341690,IKU13,110.81,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
19-Jul-2013,0.971039,EJ341690,IKU13,111.09,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
22-Jul-2013,0.971039,EJ341690,IKU13,111.76,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
23-Jul-2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
24-Jul-2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
25-Jul-2013,0.971039,EJ341690,IKU13,111.42,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
26-Jul-2013,0.971039,EJ341690,IKU13,111.32,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
29-Jul-2013,0.971039,EJ341690,IKU13,110.92,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
30-Jul-2013,0.971039,EJ341690,IKU13,111.32,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
31-Jul-2013,0.971039,EJ341690,IKU13,111.27,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
1-Aug-2013,0.971039,EJ341690,IKU13,111.71,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
2-Aug-2013,0.971039,EJ341690,IKU13,112.4,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
5-Aug-2013,0.971039,EJ341690,IKU13,112.38,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
6-Aug-2013,0.971039,EJ341690,IKU13,112.65,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
7-Aug-2013,0.971039,EJ341690,IKU13,112.6,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
8-Aug-2013,0.971039,EJ341690,IKU13,113.16,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
9-Aug-2013,0.971039,EJ341690,IKU13,113.23,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
12-Aug-2013,0.971039,EJ341690,IKU13,113.42,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
13-Aug-2013,0.971039,EJ341690,IKU13,113.1,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
14-Aug-2013,0.971039,EJ341690,IKU13,113.35,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
15-Aug-2013,0.971039,EJ341690,IKU13,112.79,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
16-Aug-2013,0.971039,EJ341690,IKU13,113.22,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
19-Aug-2013,0.971039,EJ341690,IKU13,112.49,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
20-Aug-2013,0.971039,EJ341690,IKU13,112.2,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
21-Aug-2013,0.971039,EJ341690,IKU13,111.89,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
22-Aug-2013,0.971039,EJ341690,IKU13,112.23,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
23-Aug-2013,0.971039,EJ341690,IKU13,112.14,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
26-Aug-2013,0.971039,EJ341690,IKU13,111.72,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
27-Aug-2013,0.971039,EJ341690,IKU13,111.21,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
28-Aug-2013,0.971039,EJ341690,IKU13,111.61,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
29-Aug-2013,0.971039,EJ341690,IKU13,111.79,EJ341690 Govt,IKU13 Comdty,2,1-Nov-2022,ACT/ACT,3-Sep-2012,1-May-2012,5.5,13-Sep-2016
